Date;booking-luxury-b2b_reservations_kpi;booking-luxury-b2b_reservations_id;booking-luxury-b2b_trev_net;booking-luxury-b2b_trev_gross;booking-luxury-b2c_reservations_kpi;booking-luxury-b2c_reservations_id;booking-luxury-b2c_trev_net;booking-luxury-b2c_trev_gross;booking-rest-b2b_reservations_kpi;booking-rest-b2b_reservations_id;booking-rest-b2b_trev_net;booking-rest-b2b_trev_gross;booking-rest-b2c_reservations_kpi;booking-rest-b2c_reservations_id;booking-rest-b2c_trev_net;booking-rest-b2c_trev_gross;dir_web-luxury-b2b_reservations_kpi;dir_web-luxury-b2b_reservations_id;dir_web-luxury-b2b_trev_net;dir_web-luxury-b2b_trev_gross;dir_web-luxury-b2c_reservations_kpi;dir_web-luxury-b2c_reservations_id;dir_web-luxury-b2c_trev_net;dir_web-luxury-b2c_trev_gross;dir_web-rest-b2b_reservations_kpi;dir_web-rest-b2b_reservations_id;dir_web-rest-b2b_trev_net;dir_web-rest-b2b_trev_gross;dir_web-rest-b2c_reservations_kpi;dir_web-rest-b2c_reservations_id;dir_web-rest-b2c_trev_net;dir_web-rest-b2c_trev_gross;resto_otas-luxury-b2b_reservations_kpi;resto_otas-luxury-b2b_reservations_id;resto_otas-luxury-b2b_trev_net;resto_otas-luxury-b2b_trev_gross;resto_otas-luxury-b2c_reservations_kpi;resto_otas-luxury-b2c_reservations_id;resto_otas-luxury-b2c_trev_net;resto_otas-luxury-b2c_trev_gross;resto_otas-rest-b2b_reservations_kpi;resto_otas-rest-b2b_reservations_id;resto_otas-rest-b2b_trev_net;resto_otas-rest-b2b_trev_gross;resto_otas-rest-b2c_reservations_kpi;resto_otas-rest-b2c_reservations_id;resto_otas-rest-b2c_trev_net;resto_otas-rest-b2c_trev_gross
2023-08-21;;;;;49.0;49;19227.895045984;22344.73896559;2.0;2.0;358.84748800000006;433.009088;5117.75;5120;541119.952024779;645262.458061367;1.0;1.0;2781.999998;2781.999998;49.0;49;34500.042460815;34500.042460815;594.2204545454546;621;139730.741024727;146259.99386527;3788.4583333333335;3794;675707.354573121;676859.458558121;2.999999999999998;3.0;1785.9363999999998;1792.930054;12.999999999999998;13;9855.596256916;11303.670796057;54.0;54;4483.461382;5255.950083;1454.7166666666667;1457;208031.020105001;239014.88384618305
2023-08-28;;;;;45.99999999999999;46;18141.049777;21416.409011;4.0;4.0;1357.322713;1357.322713;5280.535912698412;5290;606971.238011033;725317.516723805;;;;;48.0;48;27789.497554182;27789.497554182;763.2225108225108;796;179991.835298758;187122.897773527;4180.845238095238;4188;769069.130563269;770854.37707851;;;;;9.142857142857142;10;4072.194710225;4523.968692512;88.0;88;17278.624934;20187.36557;1561.3;1564;237166.311182944;272602.455743521
2023-09-04;;;;;41.0;41;12791.695337;15287.990109;3.333333333333333;4.0;509.66495221200006;565.158584212;5230.233333333334;5235;661155.018766708;791252.352974309;4.045454545454545;5.0;3911.941374;3964.771554;60.0;60;36386.09268547;36386.09268547;999.7001336898396;1028;193809.8342569;200741.790421457;4510.721428571428;4516;872835.921404333;874558.887111333;7.999999999999999;8.0;6655.252301;6682.168187;11.0;11;7400.542525;8690.406708999999;117.33333333333331;119;18592.230455444;21686.458702193;1502.2142857142858;1504;261207.358154655;302934.846227875
2023-09-11;;;;;53.6;54;34708.436122539;41135.760806632;5.0;5.0;1356.614633;1478.853627;5333.466666666666;5340;652609.204851549;781483.320326109;4.0;4.0;0.0;0.0;53.0;53;34606.408971898;34707.968602898;979.8380952380952;1003;228101.161872576;236809.296946412;4163.202380952381;4172;835151.349736567;837632.60379352;1.9999999999999991;2.0;1040.679333;1156.310368;18.0;18;8699.486184;10415.379044;135.5;136;24089.234382641;28153.432810954;1472.2;1473;261402.289262801;301105.352864171
2023-09-18;;;;;53.99999999999999;54;22007.783515437;25882.542131681;6.333333333333332;7.0;1591.687889;1801.444533;5166.666666666667;5174;672431.088148062;804211.559009474;4.0;4.0;1090.90908;1090.90908;45.99999999999999;46;27031.50364176;27031.50364176;882.5393162393162;914;186475.123275048;194710.07615258;4387.258791208791;4396;948430.671466995;952007.250319479;4.0;4.0;344.579435;344.579435;9.0;9;4009.286991;4756.8397;103.25;104;17457.888851;20483.675765;1574.6190476190477;1579;299289.1391724;345160.725652502
2023-09-25;;;;;52.99999999999999;53;8955.032873;10563.915047;4.0;4.0;1222.270104;1274.890904;5388.733333333334;5403;737980.229417974;883253.059353712;4.5;5.0;16154.948719000002;16194.571354000002;50.0;50;10896.742488;10896.742488;948.0714285714286;980;221537.775782545;232657.389185772;4706.3;4719;959705.009626678;962085.816918678;2.0;2.0;364.263318;391.7373740000001;7.0;7;3979.290583;4708.006239;119.7;121;16667.24746227;19656.514282446;1514.0;1514;288355.346875757;332719.501338654
2023-10-02;;;;;70.0;70;33019.778434055;38919.179385252;9.0;9.0;2381.330569;2667.955223;5713.874086378737;5727;785523.171801876;941196.007844404;3.571428571428571;4.0;237.735852;264.150942;50.5;51;29729.503149679;30489.430028679;855.00772005772;886;170791.262880318;178413.380235594;4855.607142857143;4871;972056.962421188;973834.059895188;4.999999999999994;5.0;2926.7755530000004;2976.220553;11.0;11;3654.889398;4396.060896999999;114.2;115;14270.622255248;16829.94427221;1572.2;1573;293342.566081875;338422.702404242
2023-10-09;;;;;52.99999999999999;53;26563.154259648;31660.400328912;8.666666666666664;9.0;1523.096672235;1566.863469235;5655.8;5666;757963.951048248;907697.092618314;1.0;1.0;297.69811;297.69811;46.0;46;21400.96467;21400.96467;778.0992063492064;795;161944.159607264;169163.754647204;4570.77619047619;4578;858086.281759873;858911.3421149061;2.0;2.0;643.9243530000001;712.668313;12.0;12;11661.340351;13240.768885;69.0;70;11401.770147;13179.854975;1479.0;1479;266305.303122992;305712.080428438
2023-10-16;;;;;49.99999999999999;50;31618.460836535;37799.937862244;8.0;8.0;351.69036600000004;382.089086;5737.611904761905;5743;682649.830151118;817383.856827568;5.0;5.0;21682.81715;21682.81715;36.0;36;17747.908748;17747.908748;1034.0738095238096;1065;220814.687347533;229447.910051533;4376.457142857143;4388;870751.867457739;873814.233283739;2.0;2.0;255.666725;300.327195;6.0;6;6351.44082655;7368.839797572;87.93333333333334;90;13083.423661843;15378.919125734;1557.057142857143;1560;273351.718639253;313853.35031433
2023-10-23;;;;;46.5;47;22216.928774264;26157.173790575;4.333333333333333;5.0;332.201476;348.130475;5721.253601953602;5736;708331.922155543;848910.053631769;2.0;2.0;555.927538;555.927538;67.0;67;28725.320527;28725.320527;965.1007936507935;990;205399.961506521;212684.186596989;5022.283333333333;5029;950406.590149211;952633.591119597;1.0;1.0;50.284395;60.943395;15.999999999999998;16;9800.784491889;11151.142954868;94.0909090909091;95;14761.604848;17005.081082;1500.0;1500;270832.322339125;312151.786626397
2023-10-30;;;;;54.0;54;19254.467832646;22415.714296626;4.0;4.0;712.180908;712.180908;6241.024113475177;6246;748913.34118031;896628.468543634;1.5;2.0;0.0;0.0;70.0;70;32167.950411108;32167.950411108;971.8424242424244;1003;195030.631475618;201009.781821925;4868.241666666667;4876;894946.613905816;897597.169568816;12.0;12.0;3748.272031;3815.432917;23.0;23;7639.484469436;8749.718758436;99.5;101;11665.928375838;13731.395615256;1575.0833333333333;1576;275544.369123604;316408.562614017
2023-11-06;;;;;52.0;52;24143.519429129;28714.28980941;8.333333333333334;9.0;347.12302900000003;388.904544;6106.294871794871;6114;787058.045631508;943661.871055825;23.559829059829053;25.0;7737.348404;7737.348404;59.0;59;32281.882266;32281.882266;997.8285714285714;1017;187115.234455923;193859.336773789;4902.331385281385;4915;916068.138409592;918721.022227624;1.0;1.0;61.260004;71.919004;22.0;22;7219.201339;8122.646193;113.0;113;13370.958533804;15762.017181804;1652.904761904762;1654;321976.397090171;372740.590453197
2023-11-13;;;;;60.4;61;28766.058788323;34419.160140719;4.0;4.0;102.518182;113.909091;6280.964285714285;6292;826688.596001215;992199.156999448;10.928571428571423;13.0;3801.353565;3801.353565;91.0;91;30477.443186988;30477.443186988;1069.5380952380951;1100;200577.438054609;208480.091225904;5065.161904761904;5072;1000504.968540818;1003883.989338283;;;;;10.0;10;3675.510475685;4160.209410527999;132.0;132;24008.413358334;28466.879859707;2004.7285714285715;2006;400201.061246823;463514.968999149
2023-11-20;;;;;58.99999999999999;59;41099.44866;48931.97916;7.333333333333333;8.0;987.354384;1103.662093;6650.777777777777;6660;954335.379990888;1145529.862592905;3.0;3.0;980.652729;980.652729;77.0;77;55143.228214;55143.228214;990.9502109002108;1017;188098.700935364;195483.575183935;5475.452380952381;5486;1102516.436701218;1105502.007497218;;;;;6.0;6;1377.1669439999998;1547.511304;134.6;135;22198.700788;26317.086648;2005.547619047619;2007;384983.22346683;441417.839996949
2023-11-27;;;;;69.0;69;34369.372803838;40018.845440162;6.933333333333333;7.0;15735.577919;15875.089916;6184.066666666667;6190;853340.088262454;1025551.222743973;6.0;6.0;2726.806351;2863.235412;55.99999999999999;56;65724.769538033;65724.769538033;972.7051282051282;989;192552.065383833;198365.143845823;4968.4;4976;978498.906801443;981918.352134671;1.0;1.0;99.342147;115.924221;12.0;12;4882.611503;5295.730287;118.8;119;16912.908853459;19872.129783693;2067.5222222222224;2068;399413.879667902;460887.87799167
