Date;reservas;CRM_messages;Destination_ads;Display_Segmentado;Festivos;GRP_Competencia;Google_Hotel;Google_PMAX;Google_Search_Brand;Google_Search_Hybrid;Google_Search_No_Brand;Meta_branding;Meta_performance;Metabuscadores;OTA_Travel_ads;Offline_competencia;Offline_propio;Prospecting;Retargeting;Seatback_cabeceros;TikTok;Youtube;ari_metric;gri_index;mpi_metric;nps_index;promocionblackfriday;promociondiscovery_dollars;promociondoublenights;promocionupto10-offseason;promocionupto10-season;promocionupto15-offseason;promocionupto15-season;promocionupto20-season;promocionupto25-season;promocionupto30-season;promocionupto35-offseason;promocionupto40-offseason;rgi_metric;group;relative_ari_metric
2022-07-04;0.0;586797.0;7677.0;5983970.0;0.0;613.6;221427.0;0.0;174183.0;29028.0;75693.0;241866.0;367711.0;3784.464798953703;81141.24032499314;1606283.45;0.0;1893816.0;90221.0;0.0;0.0;0.0;1.0059374556371308;84.96478738988637;0.9848372954135022;54.051132060285184;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.993881983299578;1;0.0059374556371307
2022-07-11;1.0;376110.0;6321.0;5922078.0;0.0;952.85;199342.0;0.0;150979.0;21256.0;91771.0;231415.0;495619.0;5279.118509941545;109903.20506983406;1890934.37;0.0;1779616.0;89289.0;0.0;0.0;0.0;1.0065493006877635;84.92931818181819;0.9923996710970464;54.17744377783957;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.9969072394388184;1;0.0065493006877634
2022-07-18;0.0;919093.0;8441.0;5670346.0;0.0;707.51;203501.0;0.0;146310.0;19896.0;116171.0;95298.0;467068.0;6364.640516900336;121677.7975427638;1870181.01;0.0;1635517.0;92516.0;0.0;813.0;0.0;0.9796018267181816;84.89384897375;0.9774614254090908;54.30375549539395;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.9581195596363636;1;-0.0203981732818183
2022-07-25;0.0;559960.0;2734.0;5301650.0;0.0;449.11;174526.0;0.0;143183.0;20127.0;86751.0;87444.0;610646.0;6397.495822834364;142815.36395174317;1430127.7200000002;0.0;1734450.0;97889.0;0.0;17055.0;0.0;0.9600439995925926;84.85837976568182;0.9931868794537038;54.43006721294833;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.9548589375277776;1;-0.0399560004074074
2022-08-01;0.0;535054.0;11280.0;858434.0;0.0;144.93;243312.0;0.0;153983.0;17409.0;86236.0;0.0;423702.0;10672.442701857324;122327.3579372411;1200246.7000000002;0.0;4351672.0;89833.0;0.0;21209.0;0.0;0.9641947341932772;84.82291055761364;1.0186085494075632;54.55637893050272;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.9835388773613446;1;-0.0358052658067228
2022-08-08;0.0;509893.0;11336.0;3004020.0;0.0;115.66;210968.0;0.0;177501.0;22869.0;193851.0;0.0;729457.0;4856.20775300272;108164.51704062174;1015860.25;0.0;3155736.0;89347.0;0.0;8076.0;0.0;0.9717643158185656;84.76500488801136;1.033039469029536;53.915333793864775;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0036914344894514;1;-0.0282356841814344
2022-08-15;0.0;696536.0;2229.0;4124906.0;1.0;108.81;183520.0;0.0;154037.0;13314.0;63558.0;298099.0;797840.0;2392.8223019246334;110583.59451740916;795665.74;0.0;2418013.0;111388.0;0.0;33187.0;0.0;0.9620979340042553;84.7070992184091;1.0349658851829788;53.27428865722684;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.9929481371659574;1;-0.0379020659957447
2022-08-22;0.0;354452.0;3993.0;3989989.0;0.0;86.72;155315.0;0.0;141538.0;20821.0;115654.0;354422.0;717504.0;3136.715584501965;92964.0977748992;777772.0199999999;0.0;2495153.0;248329.0;0.0;154807.0;0.0;0.966528587907563;84.64919354880682;0.989937958210084;52.633243520588906;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.9577761835504202;1;-0.0334714120924369
2022-08-29;0.0;168590.0;2649.0;4974207.0;0.0;95.11;167819.0;0.0;152339.0;23181.0;93725.0;88244.0;308140.0;2779.168095699787;64423.5041609587;1017292.63;0.0;2976677.0;443470.0;0.0;94636.0;0.0;0.9913997358781512;84.59128787920454;0.9820070879453782;51.99219838395096;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.9720962648739496;1;-0.0086002641218487
2022-09-05;0.0;437899.0;5728.0;6162503.0;0.0;141.56;178551.0;0.0;159381.0;33350.0;160810.0;132406.0;332289.0;6689.905613844754;68186.60329576235;1021176.26;0.0;3384376.0;560658.0;0.0;0.0;0.0;1.040050471987395;84.44855205303978;0.9893751458487396;51.432406533809655;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0310531759789916;1;0.040050471987395
2022-09-12;0.0;392313.0;6207.0;8233520.0;0.0;94.02;250486.0;0.0;169942.0;41526.0;234856.0;358685.0;448329.0;5910.936029426566;61455.35451087495;1197787.6800000002;0.0;3133436.0;552464.0;0.0;0.0;0.0;1.0551283961470588;84.30581622687501;1.0089335267184874;50.872614683668345;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0630064916134454;1;0.0551283961470587
2022-09-19;0.0;1106052.0;2837.0;8620784.0;0.0;384.77;251830.0;0.0;171220.0;44382.0;169823.0;419028.0;565056.0;1392.444207772861;37792.4405757685;1190702.77;0.0;2590575.0;587592.0;0.0;0.0;0.0;1.0557396371806722;84.16308040071023;1.0053205698487395;50.31282283352703;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0629296371806722;1;0.0557396371806722
2022-09-26;0.0;528320.0;764.0;8025991.0;0.0;625.34;242651.0;0.0;170802.0;35312.0;141151.0;913502.0;371823.0;925.6137042650362;35928.34836117584;1381561.68;0.0;2356613.0;600527.0;0.0;0.0;0.0;1.0562561809873416;84.02034457454546;1.032226052177215;49.75303098338572;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0885565495780591;1;0.0562561809873416
2022-10-03;0.0;494703.0;4745.0;5886401.0;0.0;712.46;187032.0;0.0;167775.0;43406.0;153112.0;0.0;351857.0;2388.4721562645577;43457.16336773977;1202905.04;0.0;3077964.0;606733.0;0.0;0.0;0.0;1.0649797802608696;84.37285141709091;1.0198228784;52.34145518933799;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0858530608043475;1;0.0649797802608695
2022-10-10;1.0;542310.0;5611.0;6224026.0;1.0;506.18;213152.0;0.0;164432.0;38867.0;157747.0;78446.0;392882.0;1959.3607033943335;34464.43795184599;850938.48;0.0;2788343.0;529621.0;0.0;0.0;0.0;1.0366769945627703;84.72535825963637;0.9916591768658009;54.92987939529026;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0291977578225109;1;0.0366769945627702
2022-10-17;0.0;440259.0;5480.0;7384393.0;0.0;849.52;251614.0;0.0;166792.0;39367.0;130639.0;223467.0;382140.0;1424.3684488218023;35171.98814023445;1380264.31;0.0;2960722.0;577706.0;0.0;0.0;0.0;1.0466966838706897;85.07786510218182;1.024567423051724;57.518303601242536;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.074891850543103;1;0.0466966838706897
2022-10-24;0.0;32.0;2807.0;8106089.0;0.0;583.47;205861.0;0.0;175492.0;36444.0;206076.0;220998.0;349982.0;3630.7534964722536;71194.99691998825;1491664.5;0.0;2545102.0;538647.0;0.0;0.0;0.0;1.0421218684703388;85.43037194472727;1.0077562670211864;60.10672780719481;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0497537890042372;1;0.0421218684703388
2022-10-31;0.0;0.0;1206.0;7265811.0;1.0;962.0;215959.0;0.0;157023.0;45762.0;215592.0;22708.0;164505.0;3837.661427052297;53697.57349741976;1406173.34;9092.02;2292503.0;472241.0;0.0;0.0;0.0;1.033783218080851;85.78287878727272;1.002468189144681;62.69515201314708;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0347223295319148;1;0.033783218080851
2022-11-07;0.0;674680.0;5156.0;8077901.0;0.0;852.32;278817.0;0.0;169623.0;48130.0;210175.0;122851.0;415861.0;934.4527114705586;35766.485238013265;1655178.53;6243.71;2028560.0;525630.0;0.0;0.0;0.0;1.0430431446932773;85.96657624588067;1.034041553710084;62.9451687907368;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0742215971680673;1;0.0430431446932773
2022-11-14;0.0;434226.0;4404.0;8529432.0;0.0;663.19;255786.0;0.0;166450.0;45369.0;159874.0;127696.0;343125.0;1448.7457489111853;43087.68726038402;1106353.63;5276.72;1825573.0;541211.0;0.0;0.0;0.0;1.0348218656609445;86.15027370448863;1.0403000686180257;63.19518556832653;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.072642408806867;1;0.0348218656609444
2022-11-21;0.0;1091347.0;2541.0;6003750.0;0.0;753.4;236059.0;0.0;162349.0;44630.0;160196.0;105916.0;249207.0;1151.011669580052;47231.30015894011;991174.77;1886.22;1654685.0;553147.0;0.0;0.0;0.0;1.0254466552746782;86.33397116309659;1.0622527122317595;63.44520234591626;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.084836589141631;1;0.0254466552746781
2022-11-28;0.0;1039328.0;659.0;4424225.0;0.0;400.34;215425.0;0.0;146424.0;42371.0;164856.0;606875.0;202046.0;400.93110226119;51070.61317215475;1269974.04;0.0;1886833.0;589785.0;0.0;0.0;0.0;1.0168610977699115;86.51766862170454;0.9918438376283186;63.69521912350598;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0041904464690266;1;0.0168610977699115
